label,D,eta,mu_candidate,mu_full,chi2_candidate,chi2_full,abs_delta_mu_mumu,acceptance_mismatch
candidate_d4p0_beta1p00,4.0,0.96,4.783474443346695,1.9545268956969832,71.54937067987643,1.9218754878208313,2.828947547649712,1.0
candidate_d4p0_beta1p00,4.0,1.055,4.82191669208007,1.9688807199746967,73.18446154710128,2.0226579597433085,2.853035972105373,1.0
candidate_d4p0_beta1p00,4.0,1.15,4.860517543703132,1.983281234640386,74.84488543923224,2.1263562417725805,2.877236309062746,1.0
candidate_d4p0_beta1p00,4.0,1.245,4.899275802935656,1.997727946482298,76.53081965631861,2.232991862537155,2.901547856453358,1.0
candidate_d4p0_beta1p00,4.0,1.34,4.938190254917459,2.012220356808913,78.24243924995547,2.342586033070207,2.925969898108546,1.0
candidate_d4p0_beta1p00,4.0,1.435,4.9772596653744134,2.0267579615199205,79.9799169594666,2.455159639553789,2.950501703854493,1.0
candidate_d4p0_beta1p00,4.0,1.53,5.016482780789849,2.041340251178509,81.74342314843422,2.570733236135707,2.9751425296113396,1.0
candidate_d4p0_beta1p00,4.0,1.625,5.055858328580952,2.0559667110850164,83.53312574159197,2.689327037823084,2.999891617495936,1.0
candidate_d4p0_beta1p00,4.0,1.72,5.095385017280264,2.070636821351888,85.3491901621216,2.8109609134560283,3.0247481959283755,1.0
candidate_d4p0_beta1p00,4.0,1.815,5.135061536722203,2.0853500569798915,87.19177926938514,2.935654378764629,3.0497114797423115,1.0
candidate_d4p0_beta1p00,4.0,1.91,5.17488655823448,2.100105887935608,89.06105329712098,3.0634265895131625,3.074780670298872,1.0
candidate_d4p0_beta1p00,4.0,2.005,5.214858734834456,2.1149037792301515,90.95716979214214,3.1942963347347084,3.0999549556043045,1.0
candidate_d4p0_beta1p00,4.0,2.1,5.254976701430267,2.129743190999092,92.88028355356361,3.328282030059609,3.125233510431175,1.0
candidate_d4p0_beta1p00,4.0,2.1950000000000003,5.295239075026741,2.144623578583578,94.83054657259486,3.465401711141339,3.1506154964431627,1.0
candidate_d4p0_beta1p00,4.0,2.29,5.335644454935918,2.159544392612591,96.80810797292396,3.605673027182685,3.176100062323327,1.0
candidate_d4p0_beta1p00,4.0,2.385,5.376191422992284,2.1745050790863396,98.8131139517338,3.749113234565858,3.2016863439059446,1.0
candidate_d4p0_beta1p00,4.0,2.4800000000000004,5.416878543772437,2.1895050794607793,100.84570772137107,3.8957391905898224,3.227373464311658,1.0
candidate_d4p0_beta1p00,4.0,2.575,5.4577043648192465,2.2045438307331704,102.90602945170724,4.045567347317527,3.253160534086076,0.0
candidate_d4p0_beta1p00,4.0,2.6700000000000004,5.498667416870442,2.2196207655287057,104.9942162132214,4.198613745536636,3.2790466513417367,0.0
candidate_d4p0_beta1p00,4.0,2.765,5.539766214091326,2.234735312188143,107.11040192082517,4.35489400883648,3.305030901903183,0.0
candidate_d4p0_beta1p00,4.0,2.8600000000000003,5.580999254311971,2.2498868948564748,109.25471727848283,4.51442333780488,3.331112359455496,0.0
candidate_d4p0_beta1p00,4.0,2.955,5.622365019268281,2.265074933572471,111.4272897246277,4.677216504346346,3.3572900856958094,0.0
candidate_d4p0_beta1p00,4.0,3.0500000000000003,5.663861974847276,2.280298844359258,113.62824337842814,4.843287846126531,3.383563130488018,0.0
candidate_d4p0_beta1p00,4.0,3.145,5.7054885713362635,2.2955580393157105,115.85769898691989,5.0126512611437475,3.409930532020553,0.0
candidate_d4p0_beta1p00,4.0,3.24,5.7472432436758485,2.3108519267087737,118.11577387303319,5.185320202431784,3.436391316967075,0.0
candidate_d4p0_beta1p00,4.0,3.3350000000000004,5.789124411716871,2.3261799110666166,120.40258188455606,5.361307672896037,3.462944500650255,0.0
candidate_d4p0_beta1p00,4.0,3.43,5.831130480480787,2.3415413932725633,122.7182333440368,5.540626220285248,3.4895890872082234,0.0
candidate_d4p0_beta1p00,4.0,3.5250000000000004,5.8732598404239145,2.356935770659859,125.06283499968363,5.723287932302366,3.5163240697640554,0.0
candidate_d4p0_beta1p00,4.0,3.62,5.9155108677049855,2.3723624371071432,127.43648997726147,5.909304431855894,3.5431484305978422,0.0
candidate_d4p0_beta1p00,4.0,3.715,5.957881924456146,2.3878207831346545,129.83929773302532,6.098686872454763,3.5700611413214913,0.0
candidate_d4p0_beta1p00,4.0,3.81,6.000371359057348,2.4033101960011223,132.2713540077197,6.291445933748815,3.5970611630562255,0.0
candidate_d4p0_beta1p00,4.0,3.905,6.042977506413842,2.4188300598013246,134.73275078165565,6.487591817217316,3.6241474466125174,0.0
candidate_d4p0_beta1p00,4.0,4.0,6.085698688236843,2.4343797555642395,137.223576230903,6.687134242007098,3.651318932672604,0.0
candidate_d4p0_beta1p00,4.8,0.2,32.13634400883894,11.49929856244426,5904.517768935558,637.4739465836794,20.63704544639468,0.0
candidate_d4p0_beta1p00,4.8,0.295,32.15240289611353,11.50444450080809,5910.689274280573,638.1237416869426,20.647958395305437,0.0
candidate_d4p0_beta1p00,4.8,0.39,32.16846422801232,11.509590904681522,5916.86494344046,638.7739266251208,20.658873323330795,0.0
candidate_d4p0_beta1p00,4.8,0.485,32.184528000025196,11.514737772637506,5923.0447761520945,639.4245013076245,20.66979022738769,0.0
candidate_d4p0_beta1p00,4.8,0.5800000000000001,32.20059420765215,11.519885103252694,5929.228772152846,640.0754656439735,20.680709104399458,0.0
candidate_d4p0_beta1p00,4.8,0.675,32.216662846385816,11.52503289510164,5935.41693117385,640.726819543064,20.691629951284177,0.0
candidate_d4p0_beta1p00,4.8,0.77,32.23273391171538,11.530181146758038,5941.609252941521,641.3785629133248,20.70255276495734,0.0
candidate_d4p0_beta1p00,4.8,0.865,32.248807399132595,11.535329856796782,5947.805737179862,642.0306956629767,20.713477542335813,0.0
candidate_d4p0_beta1p00,4.8,0.96,32.26488330412259,11.540479023790857,5954.0063836069085,642.6832176996396,20.724404280331733,0.0
candidate_d4p0_beta1p00,4.8,1.055,32.28096162216953,11.54562864631328,5960.211191936919,643.3361289305788,20.73533297585625,0.0
candidate_d4p0_beta1p00,4.8,1.15,32.29704234875785,11.550778722937414,5966.42016188085,643.9894292627431,20.746263625820433,0.0
candidate_d4p0_beta1p00,4.8,1.245,32.31312547936514,11.555929252234794,5972.633293143589,644.6431186024897,20.757196227130347,0.0
candidate_d4p0_beta1p00,4.8,1.34,32.32921100947132,11.561080232777922,5978.850585427513,645.2971968559389,20.7681307766934,0.0
candidate_d4p0_beta1p00,4.8,1.435,32.345298934551735,11.566231663138169,5985.072038429804,645.9516639287064,20.779067271413567,0.0
candidate_d4p0_beta1p00,4.8,1.53,32.361389250079505,11.571383541886435,5991.297651843366,646.6065197259892,20.79000570819307,0.0
candidate_d4p0_beta1p00,4.8,1.625,32.37748195152691,11.576535867593762,5997.527425357346,647.2617641526393,20.800946083933148,0.0
candidate_d4p0_beta1p00,4.8,1.72,32.39357703436313,11.581688638830398,6003.76135865626,647.9173971130499,20.811888395532733,0.0
candidate_d4p0_beta1p00,4.8,1.815,32.40967449405552,11.586841854166297,6009.999451420484,648.5734185112135,20.822832639889228,0.0
candidate_d4p0_beta1p00,4.8,1.91,32.425774326069124,11.59199551217099,6016.2417033260635,649.22982825071,20.833778813898135,0.0
candidate_d4p0_beta1p00,4.8,2.005,32.4418765258666,11.59714961141356,6022.488114044673,649.8866262346982,20.844726914453037,0.0
candidate_d4p0_beta1p00,4.8,2.1,32.45798108890843,11.602304150462675,6028.738683243712,650.5438123659245,20.855676938445757,0.0
candidate_d4p0_beta1p00,4.8,2.1950000000000003,32.47408801065416,11.607459127886951,6034.993410586752,651.2013865467666,20.866628882767206,0.0
candidate_d4p0_beta1p00,4.8,2.29,32.49019728655947,11.61261454225414,6041.252295732436,651.8593486791295,20.877582744305332,0.0
candidate_d4p0_beta1p00,4.8,2.385,32.50630891207909,11.61777039213192,6047.515338335568,652.517698664548,20.888538519947172,0.0
candidate_d4p0_beta1p00,4.8,2.4800000000000004,32.52242288266532,11.622926676087497,6053.782538046562,653.1764364041334,20.899496206577822,0.0
candidate_d4p0_beta1p00,4.8,2.575,32.53853919376874,11.628083392687854,6060.0538945117005,653.8355617986066,20.910455801080886,0.0
candidate_d4p0_beta1p00,4.8,2.6700000000000004,32.554657840836555,11.633240540499113,6066.32940737249,654.4950747482159,20.921417300337442,0.0
candidate_d4p0_beta1p00,4.8,2.765,32.57077881931557,11.638398118087675,6072.6090762668255,655.1549751528829,20.932380701227896,0.0
candidate_d4p0_beta1p00,4.8,2.8600000000000003,32.586902124649036,11.643556124018971,6078.892900827742,655.8152629120409,20.943346000630065,0.0
candidate_d4p0_beta1p00,4.8,2.955,32.60302775227899,11.64871455685842,6085.18088068433,656.4759379247605,20.954313195420568,0.0
candidate_d4p0_beta1p00,4.8,3.0500000000000003,32.61915569764487,11.653873415170883,6091.4730154612,657.1370000896761,20.965282282473986,0.0
candidate_d4p0_beta1p00,4.8,3.145,32.63528595618457,11.659032697520992,6097.76930477888,657.7984493050301,20.976253258663576,0.0
candidate_d4p0_beta1p00,4.8,3.24,32.65141852333344,11.664192402472896,6104.069748253427,658.4602854686394,20.987226120860544,0.0
candidate_d4p0_beta1p00,4.8,3.3350000000000004,32.66755339452484,11.66935252859036,6110.374345496636,659.1225084779073,20.99820086593448,0.0
candidate_d4p0_beta1p00,4.8,3.43,32.68369056519034,11.674513074436906,6116.6830961161195,659.7851182298431,21.009177490753434,0.0
candidate_d4p0_beta1p00,4.8,3.5250000000000004,32.69983003075931,11.679674038575635,6122.995999715138,660.4481146210369,21.020155992183675,0.0
candidate_d4p0_beta1p00,4.8,3.62,32.71597178665884,11.684835419569158,6129.313055892577,661.1114975476518,21.031136367089683,0.0
candidate_d4p0_beta1p00,4.8,3.715,32.732115828314065,11.689997215979824,6135.634264243054,661.7752669054532,21.042118612334242,0.0
candidate_d4p0_beta1p00,4.8,3.81,32.74826215114828,11.695159426369685,6141.959624356974,662.4394225898034,21.053102724778597,0.0
candidate_d4p0_beta1p00,4.8,3.905,32.76441075058235,11.700322049300237,6148.289135820286,663.1039644956287,21.064088701282113,0.0
candidate_d4p0_beta1p00,4.8,4.0,32.780561622035606,11.70548508333282,6154.622798214837,663.7688925174704,21.07507653870279,0.0
candidate_d4p0_beta1p00,6.4,0.2,56.96195828651792,57.79750829366997,19294.57005395473,19879.24338584108,0.835550007152051,0.0
candidate_d4p0_beta1p00,6.4,0.295,56.9619242870758,57.79758274615296,19294.54644051715,19879.295872557308,0.835658459077159,0.0
candidate_d4p0_beta1p00,6.4,0.39,56.961890287749505,57.797657198482966,19294.52282717445,19879.348359234984,0.8357669107334615,0.0
candidate_d4p0_beta1p00,6.4,0.485,56.96185628858551,57.79773165082284,19294.499213958934,19879.400845988897,0.8358753622373314,0.0
candidate_d4p0_beta1p00,6.4,0.5800000000000001,56.961822289496205,57.79780610273658,19294.475600809736,19879.453332511697,0.8359838132403752,0.0
candidate_d4p0_beta1p00,6.4,0.675,56.96178829052805,57.79788055429579,19294.451987759123,19879.50581885384,0.836092263767739,0.0
candidate_d4p0_beta1p00,6.4,0.77,56.9617542916779,57.79795500565248,19294.428374804917,19879.558305122508,0.8362007139745842,0.0
candidate_d4p0_beta1p00,6.4,0.865,56.961720292972146,57.798029456520545,19294.404761965452,19879.610791115992,0.8363091635483997,0.0
candidate_d4p0_beta1p00,6.4,0.96,56.961686294382844,57.798103907315834,19294.381149221314,19879.663277127456,0.8364176129329906,0.0
candidate_d4p0_beta1p00,6.4,1.055,56.96165229588844,57.79817835781034,19294.35753655753,19879.71576299617,0.8365260619219015,0.0
candidate_d4p0_beta1p00,6.4,1.15,56.961618297550096,57.79825280797608,19294.33392401658,19879.76824870238,0.8366345104259807,0.0
candidate_d4p0_beta1p00,6.4,1.245,56.96158429927886,57.798327258005095,19294.31031153669,19879.820734381497,0.8367429587262336,0.0
candidate_d4p0_beta1p00,6.4,1.34,56.961550301164486,57.798401707671395,19294.286699180193,19879.873219874196,0.8368514065069093,0.0
candidate_d4p0_beta1p00,6.4,1.435,56.961516303167926,57.79847615703287,19294.263086919967,19879.92570522128,0.836959853864947,0.0
candidate_d4p0_beta1p00,6.4,1.53,56.961482305276405,57.7985506061466,19294.23947474714,19879.97819046299,0.8370683008701931,0.0
candidate_d4p0_beta1p00,6.4,1.625,56.96144830751288,57.79862505495353,19294.215862677658,19880.030675557697,0.8371767474406511,0.0
candidate_d4p0_beta1p00,6.4,1.72,56.96141430985742,57.79869950357436,19294.192250697673,19880.08316059049,0.8372851937169443,0.0
candidate_d4p0_beta1p00,6.4,1.815,56.96138031233213,57.79877395186392,19294.168638822553,19880.135645459024,0.8373936395317898,0.0
candidate_d4p0_beta1p00,6.4,1.91,56.96134631492176,57.798848399813814,19294.14502704169,19880.18813015738,0.8375020848920514,0.0
candidate_d4p0_beta1p00,6.4,2.005,56.961312317627815,57.7989228476108,19294.121415356127,19880.240614817223,0.8376105299829817,0.0
candidate_d4p0_beta1p00,6.4,2.1,56.961278320455584,57.7989972950639,19294.09780376955,19880.293099303904,0.8377189746083147,0.0
candidate_d4p0_beta1p00,6.4,2.1950000000000003,56.96124432340446,57.799071742225394,19294.074192281525,19880.345583654296,0.837827418820936,0.0
candidate_d4p0_beta1p00,6.4,2.29,56.9612103264685,57.799146189144594,19294.050580887942,19880.39806790315,0.8379358626760904,0.0
candidate_d4p0_beta1p00,6.4,2.385,56.96117632965146,57.79922063580626,19294.026969591385,19880.45055203971,0.8380443061547993,0.0
candidate_d4p0_beta1p00,6.4,2.4800000000000004,56.961142332951496,57.79929508220258,19294.003358390593,19880.5030360585,0.838152749251087,0.0
candidate_d4p0_beta1p00,6.4,2.575,56.96110833637429,57.79936952829194,19293.9797472895,19880.555519930156,0.8382611919176526,0.0
candidate_d4p0_beta1p00,6.4,2.6700000000000004,56.961074339919584,57.799443974113686,19293.95613628794,19880.608003682428,0.8383696341941018,0.0
candidate_d4p0_beta1p00,6.4,2.765,56.96104034357399,57.799518419643945,19293.9325253766,19880.660487298483,0.8384780760699542,0.0
candidate_d4p0_beta1p00,6.4,2.8600000000000003,56.96100634735498,57.79959286490279,19293.908914567626,19880.712970792458,0.8385865175478102,0.0
candidate_d4p0_beta1p00,6.4,2.955,56.96097235125481,57.79966730991623,19293.88530385563,19880.76545418271,0.8386949586614207,0.0
candidate_d4p0_beta1p00,6.4,3.0500000000000003,56.960938355267736,57.79974175463098,19293.861693236628,19880.817937431653,0.8388033993632433,0.0
candidate_d4p0_beta1p00,6.4,3.145,56.960904359403756,57.799816199094906,19293.838082717568,19880.87042057305,0.8389118396911499,0.0
candidate_d4p0_beta1p00,6.4,3.24,56.96087036365826,57.79989064329194,19293.814472295242,19880.92290359556,0.8390202796336794,0.0
candidate_d4p0_beta1p00,6.4,3.3350000000000004,56.9608363680385,57.79996508715362,19293.79086197468,19880.97538645092,0.8391287191151235,0.0
candidate_d4p0_beta1p00,6.4,3.43,56.960802372532136,57.80003953077853,19293.76725174733,19881.027869208625,0.8392371582463909,0.0
candidate_d4p0_beta1p00,6.4,3.5250000000000004,56.96076837713556,57.80011397415054,19293.74364161067,19881.08035185732,0.839345597014983,0.0
candidate_d4p0_beta1p00,6.4,3.62,56.960734381865414,57.80018841724919,19293.72003157626,19881.132834382555,0.839454035383774,0.0
candidate_d4p0_beta1p00,6.4,3.715,56.96070038671639,57.8002628600326,19293.696421640412,19881.185316754832,0.8395624733162137,0.0
candidate_d4p0_beta1p00,6.4,3.81,56.96066639168399,57.80033730255307,19293.67281180002,19881.237799010993,0.8396709108690743,0.0
candidate_d4p0_beta1p00,6.4,3.905,56.9606323967709,57.80041174482133,19293.64920205692,19881.29028115862,0.8397793480504347,0.0
candidate_d4p0_beta1p00,6.4,4.0,56.96059840198032,57.800486186791545,19293.62559241336,19881.3427631654,0.839887784811225,0.0
candidate_d4p0_beta1p00,7.2,0.2,4.893082583121168,3.4844537025541538,76.26016207815282,27.155920238073257,1.4086288805670142,0.0
candidate_d4p0_beta1p00,7.2,0.295,4.893082028787775,3.484453856673913,76.26013787400075,27.155924253767186,1.4086281721138625,0.0
candidate_d4p0_beta1p00,7.2,0.39,4.8930814746613684,3.484454010836722,76.26011367889025,27.155928270583107,1.4086274638246463,0.0
candidate_d4p0_beta1p00,7.2,0.485,4.893080920582969,3.484454165019298,76.26008948587976,27.155932287914368,1.4086267555636711,0.0
candidate_d4p0_beta1p00,7.2,0.5800000000000001,4.893080366351372,3.484454319150185,76.26006528618394,27.15593630389913,1.408626047201187,0.0
candidate_d4p0_beta1p00,7.2,0.675,4.893079812196657,3.4844544732396576,76.26004108984894,27.15594031880511,1.4086253389569992,0.0
candidate_d4p0_beta1p00,7.2,0.77,4.893079258010806,3.484454627392162,76.26001689215825,27.155944335353738,1.4086246306186436,0.0
candidate_d4p0_beta1p00,7.2,0.865,4.893078703814128,3.484454781536479,76.25999269399865,27.15594835168932,1.4086239222776489,0.0
candidate_d4p0_beta1p00,7.2,0.96,4.893078149662811,3.48445493560703,76.25996849782354,27.155952366103172,1.408623214055781,0.0
candidate_d4p0_beta1p00,7.2,1.055,4.893077595489522,3.4844550897654254,76.25994430069287,27.155956382806178,1.4086225057240962,0.0
candidate_d4p0_beta1p00,7.2,1.15,4.893077041299989,3.4844552438802854,76.25992010285678,27.155960398375125,1.4086217974197037,0.0
candidate_d4p0_beta1p00,7.2,1.245,4.893076487138687,3.48445539801048,76.25989590625719,27.155964414343934,1.4086210891282072,0.0
candidate_d4p0_beta1p00,7.2,1.34,4.893075932922541,3.4844555521259553,76.25987170726673,27.1559684299295,1.4086203807965854,0.0
candidate_d4p0_beta1p00,7.2,1.435,4.893075378741645,3.484455706224624,76.2598475098193,27.15597244507748,1.4086196725170206,0.0
candidate_d4p0_beta1p00,7.2,1.53,4.893074824581054,3.484455860337414,76.25982331326223,27.15597646059368,1.4086189642436397,0.0
candidate_d4p0_beta1p00,7.2,1.625,4.893074270374873,3.4844560144401076,76.25979911471843,27.155980475847112,1.4086182559347655,0.0
candidate_d4p0_beta1p00,7.2,1.72,4.893073716227659,3.484456168589235,76.25977491875315,27.155984492310704,1.408617547638424,0.0
candidate_d4p0_beta1p00,7.2,1.815,4.8930731620321755,3.484456322679747,76.25975072068411,27.15598850724734,1.4086168393524283,0.0
candidate_d4p0_beta1p00,7.2,1.91,4.893072607856477,3.484456476804029,76.25972652348283,27.155992523064157,1.4086161310524483,0.0
candidate_d4p0_beta1p00,7.2,2.005,4.893072053675853,3.484456630927979,76.25970232607025,27.155996538872625,1.4086154227478742,0.0
candidate_d4p0_beta1p00,7.2,2.1,4.893071499508599,3.4844567850596637,76.2596781292453,27.15600055488293,1.4086147144489352,0.0
candidate_d4p0_beta1p00,7.2,2.1950000000000003,4.893070945334321,3.4844569391717126,76.25965393211752,27.156004570381903,1.4086140061626082,0.0
candidate_d4p0_beta1p00,7.2,2.29,4.893070391170351,3.4844570932914607,76.25962973544368,27.156008586081786,1.4086132978788903,0.0
candidate_d4p0_beta1p00,7.2,2.385,4.89306983697773,3.4844572474046016,76.25960553752267,27.1560126016098,1.4086125895731287,0.0
candidate_d4p0_beta1p00,7.2,2.4800000000000004,4.893069282819993,3.4844574015317136,76.25958134112862,27.156016617502143,1.4086118812882793,0.0
candidate_d4p0_beta1p00,7.2,2.575,4.893068728632485,3.48445755563586,76.25955714343856,27.1560206327964,1.4086111729966255,0.0
candidate_d4p0_beta1p00,7.2,2.6700000000000004,4.893068174480479,3.4844577097696625,76.25953294730243,27.156024648863667,1.4086104647108169,0.0
candidate_d4p0_beta1p00,7.2,2.765,4.893067620315016,3.484457863902558,76.25950875058254,27.156028664907588,1.4086097564124578,0.0
candidate_d4p0_beta1p00,7.2,2.8600000000000003,4.893067066142913,3.484458018020092,76.2594845535766,27.15603268055157,1.4086090481228206,0.0
candidate_d4p0_beta1p00,7.2,2.955,4.893066511964093,3.4844581721235595,76.25946035628121,27.15603669582932,1.4086083398405331,0.0
candidate_d4p0_beta1p00,7.2,3.0500000000000003,4.893065957797182,3.484458326247739,76.25943615950963,27.156040711647034,1.408607631549443,0.0
candidate_d4p0_beta1p00,7.2,3.145,4.893065403617134,3.484458480358408,76.25941196216831,27.156044727113024,1.4086069232587262,0.0
candidate_d4p0_beta1p00,7.2,3.24,4.89306484945238,3.484458634475089,76.25938776549862,27.156048742735955,1.4086062149772913,0.0
candidate_d4p0_beta1p00,7.2,3.3350000000000004,4.893064295277184,3.484458788592088,76.25936356837681,27.15605275836747,1.4086055066850958,0.0
candidate_d4p0_beta1p00,7.2,3.43,4.8930637411161335,3.4844589427144403,76.2593393718765,27.15605677413876,1.4086047984016932,0.0
candidate_d4p0_beta1p00,7.2,3.5250000000000004,4.893063186942256,3.484459096824655,76.25931517481995,27.156060789594104,1.408604090117601,0.0
candidate_d4p0_beta1p00,7.2,3.62,4.8930626327787845,3.484459250952247,76.25929097822157,27.15606480550252,1.4086033818265373,0.0
candidate_d4p0_beta1p00,7.2,3.715,4.893062078606837,3.484459405056686,76.25926678125697,27.156068820807963,1.408602673550151,0.0
candidate_d4p0_beta1p00,7.2,3.81,4.893061524443897,3.484459559177716,76.2592425846895,27.15607283654598,1.4086019652661808,0.0
candidate_d4p0_beta1p00,7.2,3.905,4.893060970271883,3.484459713298867,76.25921838772966,27.156076852287462,1.4086012569730157,0.0
candidate_d4p0_beta1p00,7.2,4.0,4.8930604161100835,3.484459867413977,76.25919419121966,27.156080867871836,1.4086005486961066,0.0
candidate_d4p0_beta1p00,8.0,0.2,4.048115660436409,2.318770705646786,43.82822844405349,5.275872559716833,1.7293449547896227,0.0
candidate_d4p0_beta1p00,8.0,0.295,4.048115654299847,2.318770704210207,43.828228240924425,5.275872543218247,1.7293449500896405,0.0
candidate_d4p0_beta1p00,8.0,0.39,4.04811564857597,2.318770703002571,43.82822805145581,5.275872529348993,1.729344945573399,0.0
candidate_d4p0_beta1p00,8.0,0.485,4.048115643387796,2.318770702090063,43.82822787971974,5.275872518869173,1.7293449412977324,0.0
candidate_d4p0_beta1p00,8.0,0.5800000000000001,4.048115637188356,2.3187707005951284,43.82822767450934,5.275872501700394,1.729344936593228,0.0
candidate_d4p0_beta1p00,8.0,0.675,4.048115631246684,2.3187706992499137,43.82822747783141,5.275872486251097,1.7293449319967706,0.0
candidate_d4p0_beta1p00,8.0,0.77,4.048115624996747,2.3187706977199976,43.82822727094945,5.2758724686805705,1.7293449272767494,0.0
candidate_d4p0_beta1p00,8.0,0.865,4.048115618934796,2.318770696300929,43.82822707029011,5.27587245238309,1.7293449226338669,0.0
candidate_d4p0_beta1p00,8.0,0.96,4.04811561332501,2.3187706951587996,43.828226884598074,5.275872439266149,1.72934491816621,0.0
candidate_d4p0_beta1p00,8.0,1.055,4.048115606946654,2.318770693561632,43.82822667346528,5.275872420923263,1.729344913385022,0.0
candidate_d4p0_beta1p00,8.0,1.15,4.048115600918183,2.318770692159089,43.82822647391418,5.275872404815571,1.729344908759094,0.0
candidate_d4p0_beta1p00,8.0,1.245,4.048115594799795,2.3187706907168164,43.828226271386704,5.2758723882516,1.729344904082979,0.0
candidate_d4p0_beta1p00,8.0,1.34,4.048115589181441,2.3187706895662994,43.82822608541105,5.275872375038334,1.7293448996151413,0.0
candidate_d4p0_beta1p00,8.0,1.435,4.04811558277822,2.3187706879453756,43.82822587345518,5.275872356422617,1.729344894832844,0.0
candidate_d4p0_beta1p00,8.0,1.53,4.048115576707588,2.318770686526922,43.828225672508495,5.275872340132206,1.7293448901806654,0.0
candidate_d4p0_beta1p00,8.0,1.625,4.048115571036913,2.318770685342422,43.828225484800974,5.275872326528652,1.7293448856944909,0.0
candidate_d4p0_beta1p00,8.0,1.72,4.048115564895761,2.318770683880256,43.828225281519984,5.275872309736211,1.7293448810155052,0.0
candidate_d4p0_beta1p00,8.0,1.815,4.048115558838365,2.318770682466945,43.82822508101142,5.2758722935048485,1.72934487637142,0.0
candidate_d4p0_beta1p00,8.0,1.91,4.048115552832711,2.318770681086134,43.82822488221559,5.27587227764674,1.7293448717465774,0.0
candidate_d4p0_beta1p00,8.0,2.005,4.04811554689551,2.3187706797449383,43.82822468568567,5.2758722622436,1.729344867150572,0.0
candidate_d4p0_beta1p00,8.0,2.1,4.048115540840071,2.318770678332956,43.828224485241876,5.2758722460274985,1.7293448625071148,0.0
candidate_d4p0_beta1p00,8.0,2.1950000000000003,4.048115534846932,2.3187706769573166,43.82822428686033,5.275872230228787,1.7293448578896156,0.0
candidate_d4p0_beta1p00,8.0,2.29,4.048115528667926,2.318770675474484,43.82822408232629,5.275872213198999,1.7293448531934414,0.0
candidate_d4p0_beta1p00,8.0,2.385,4.048115522775061,2.3187706741590324,43.82822388726395,5.275872198091518,1.7293448486160283,0.0
candidate_d4p0_beta1p00,8.0,2.4800000000000004,4.048115516703269,2.318770672740227,43.82822368627887,5.275872181797056,1.7293448439630419,0.0
candidate_d4p0_beta1p00,8.0,2.575,4.048115510761906,2.318770671394753,43.828223489611176,5.275872166344781,1.7293448393671529,0.0
candidate_d4p0_beta1p00,8.0,2.6700000000000004,4.048115504654075,2.3187706699533273,43.82822328743316,5.275872149790536,1.7293448347007478,0.0
candidate_d4p0_beta1p00,8.0,2.765,4.048115498599281,2.3187706685427605,43.82822308701074,5.275872133590694,1.7293448300565206,0.0
candidate_d4p0_beta1p00,8.0,2.8600000000000003,4.048115492582371,2.318770667155682,43.82822288784232,5.275872117660608,1.7293448254266885,0.0
candidate_d4p0_beta1p00,8.0,2.955,4.048115486499493,2.318770665727306,43.82822268649029,5.275872101256231,1.7293448207721873,0.0
candidate_d4p0_beta1p00,8.0,3.0500000000000003,4.048115480453916,2.31877066432208,43.82822248637296,5.27587208511773,1.729344816131836,0.0
candidate_d4p0_beta1p00,8.0,3.145,4.048115474450873,2.318770662941594,43.828222287663586,5.275872069263349,1.7293448115092795,0.0
candidate_d4p0_beta1p00,8.0,3.24,4.048115468475486,2.318770661578554,43.82822208986964,5.275872053609336,1.7293448068969322,0.0
candidate_d4p0_beta1p00,8.0,3.3350000000000004,4.048115462441956,2.3187706601790308,43.82822189015109,5.275872037536327,1.7293448022629252,0.0
candidate_d4p0_beta1p00,8.0,3.43,4.048115456378795,2.3187706587654406,43.82822168945172,5.275872021301762,1.7293447976133547,0.0
candidate_d4p0_beta1p00,8.0,3.5250000000000004,4.048115450410428,2.318770657405126,43.828221491890154,5.275872005679049,1.729344793005302,0.0
candidate_d4p0_beta1p00,8.0,3.62,4.048115444385399,2.318770656009532,43.82822129245299,5.275871989651159,1.729344788375867,0.0
candidate_d4p0_beta1p00,8.0,3.715,4.048115438184933,2.318770654515399,43.82822108720862,5.275871972491592,1.729344783669534,0.0
candidate_d4p0_beta1p00,8.0,3.81,4.048115432225591,2.3187706531592545,43.82822088994578,5.275871956916769,1.729344779066336,0.0
candidate_d4p0_beta1p00,8.0,3.905,4.0481154262870644,2.318770651816402,43.828220693372,5.275871941494602,1.7293447744706625,0.0
candidate_d4p0_beta1p00,8.0,4.0,4.048115420239777,2.318770650410769,43.828220493198074,5.2758719253514235,1.7293447698290083,0.0
