combo_id,kernel,mode,omega,m,phase,region,D,eta,mu_full,mu_base,mu_parent,mu_cf,abs_delta_base,abs_delta_parent,abs_delta_cf,basis,factor,abs_improvement_vs_base,abs_improvement_vs_parent,improved_vs_base,improved_vs_parent
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,2.1,11.138649924510688,20.018464557650542,20.018464557288674,20.01846449151692,8.879814633139855,8.879814632777986,8.879814567006232,0.9348409819164178,0.9999999977226107,6.613362302232417e-08,6.577175426514259e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,2.29,11.148267807429823,20.035918319219885,20.0359183188577,20.03591825302861,8.887650511790062,8.887650511427877,8.887650445598785,0.9348409819164178,0.9999999977226107,6.619127645990375e-08,6.582909151120475e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,2.4800000000000004,11.157887268693388,20.053388739769705,20.053388739407204,20.053388673520754,8.895501471076317,8.895501470713816,8.895501404827366,0.9348409819164178,0.9999999977226107,6.62489512137654e-08,6.588645007354899e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,2.6700000000000004,11.167508298188464,20.070875858040207,20.07087585767739,20.07087579173354,8.903367559851743,8.903367559488926,8.903367493545074,0.9348409819164178,0.9999999977226107,6.630666860019119e-08,6.594385126845737e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,2.8600000000000003,11.177130885797396,20.088379712901865,20.08837971253873,20.088379646537366,8.911248827104469,8.911248826741332,8.91124876073997,0.9348409819164178,0.9999999977226107,6.63644996734547e-08,6.600136259748979e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,3.0500000000000003,11.18675502139664,20.10590034335506,20.10590034299161,20.105900276932704,8.91914532195842,8.91914532159497,8.919145255536064,0.9348409819164178,0.9999999977226107,6.642235561571397e-08,6.605890590094532e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,3.24,11.19638069485797,20.123437788531454,20.123437788167685,20.123437722051243,8.927057093673485,8.927057093309715,8.927057027193273,0.9348409819164178,0.9999999977226107,6.648021155797323e-08,6.61164420989735e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,3.43,11.206007896047758,20.14099208769381,20.14099208732972,20.140992021155594,8.934984191646052,8.934984191281963,8.934984125107835,0.9348409819164178,0.9999999977226107,6.653821671420701e-08,6.617412751097618e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,3.62,11.215636614827508,20.15856328023676,20.158563279872357,20.158563213640527,8.942926665409251,8.94292666504485,8.942926598813019,0.9348409819164178,0.9999999977226107,6.659623252858182e-08,6.623183068654726e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,3.81,11.22526684105364,20.176151405687268,20.176151405322543,20.176151339032945,8.950884564633627,8.950884564268902,8.950884497979304,0.9348409819164178,0.9999999977226107,6.665432294994389e-08,6.628959781096455e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,4.813559322033898,4.0,11.234898564577437,20.193756503704854,20.193756503339817,20.19375643699242,8.958857939127418,8.95885793876238,8.958857872414983,0.9348409819164178,0.9999999977226107,6.671243468758803e-08,6.634739690980496e-08,1.0,1.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,0.2,48.22384834337098,58.482628287989414,58.47616857727234,58.481260850615406,10.258779944618432,10.252320233901358,10.257412507244425,0.22705419144655636,0.9999766180588314,0.001367437374007352,-0.005092273343066722,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,0.39,48.22616683774059,58.485638137808934,58.47917809463828,58.48427063005879,10.259471300068341,10.253011256897686,10.258103792318195,0.22705419144655636,0.9999766180588314,0.0013675077501460464,-0.005092535420509137,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,0.5800000000000001,48.22848529519555,58.48864825980471,58.48218788415041,58.487280681672075,10.260162964609165,10.253702588954866,10.258795386476528,0.22705419144655636,0.9999766180588314,0.001367578132636993,-0.005092797521662362,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,0.77,48.2308037156956,58.4916580539513,58.48519734584957,58.49029040544383,10.260854338255697,10.25439363015397,10.259486689748229,0.22705419144655636,0.9999766180588314,0.0013676485074682887,-0.005093059594258875,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,0.96,48.2331220992686,58.49466804969386,58.48820700912243,58.49330033080684,10.261545950425258,10.255084909853835,10.26017823153824,0.22705419144655636,0.9999766180588314,0.0013677188870175883,-0.005093321684405794,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,1.15,48.23544044586339,58.4976773910256,58.491216018056754,58.49630960177434,10.262236945162208,10.255775572193365,10.260869155910953,0.22705419144655636,0.9999766180588314,0.0013677892512546919,-0.005093583717588501,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,1.34,48.23775875549112,58.50068675731391,58.494225051944895,58.49931889769783,10.262928001822786,10.256466296453773,10.261560142206712,0.22705419144655636,0.9999766180588314,0.0013678596160744405,-0.005093845752938364,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,1.53,48.240077028133015,58.50369639567997,58.49723435788072,58.50232846569269,10.263619367546951,10.257157329747706,10.262251437559677,0.22705419144655636,0.9999766180588314,0.001367929987274863,-0.005094107811970616,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,1.72,48.24239526376186,58.50670630618943,58.50024393592991,58.50533830582461,10.264311042427572,10.257848672168052,10.262943042062751,0.22705419144655636,0.9999766180588314,0.001368000364820432,-0.005094369894699469,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,1.91,48.244713462375024,58.50971648889707,58.5032537861472,58.508348418148344,10.265003026522045,10.258540323772174,10.26363495577332,0.22705419144655636,0.9999766180588314,0.0013680707487253585,-0.005094632001146238,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,2.1,48.24703162394638,58.512725619946536,58.50626258482248,58.511357478838484,10.26569399600016,10.259230960876103,10.264325854892107,0.22705419144655636,0.9999766180588314,0.0013681411080526118,-0.005094894016004048,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,2.29,48.249349748467594,58.5157338313672,58.50927046397053,58.51436561992132,10.266384082899606,10.259920715502936,10.265015871453727,0.22705419144655636,0.9999766180588314,0.001368211445878842,-0.005095155950790797,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,2.4800000000000004,48.25166783592071,58.51874231460356,58.512278614904254,58.5173740328135,10.267074478682844,10.26061077898354,10.265706196892786,0.22705419144655636,0.9999766180588314,0.001368281790057324,-0.005095417909245725,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,2.6700000000000004,48.25398588629282,58.52175106972318,58.515287037691216,58.52038271758259,10.267765183430363,10.2613011513984,10.266396831289775,0.22705419144655636,0.9999766180588314,0.0013683521405880583,-0.005095679891375937,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,2.8600000000000003,48.25630389956368,58.52476009677827,58.518295732383606,58.52339167428078,10.26845619721459,10.261991832819923,10.267087774717098,0.22705419144655636,0.9999766180588314,0.0013684224974923609,-0.0050959418971743276,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,3.0500000000000003,48.25862187572324,58.52776939583219,58.52130469904478,58.52640090297145,10.269147520108945,10.262682823321533,10.26777902724821,0.22705419144655636,0.9999766180588314,0.0013684928607347047,-0.005096203926676424,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,3.24,48.26093981475331,58.53077896693631,58.524313937726106,58.52941040370596,10.269839152183003,10.263374122972799,10.268470588952653,0.22705419144655636,0.9999766180588314,0.0013685632303506168,-0.005096465979853804,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,3.43,48.26325771664072,58.53378881015599,58.52732344849293,58.53242017654966,10.270531093515267,10.264065731852206,10.269162459908934,0.22705419144655636,0.9999766180588314,0.0013686336063329918,-0.005096728056727784,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,3.62,48.26557558136573,58.53679892554618,58.530333231400206,58.535430221557505,10.271223344180449,10.264757650034475,10.269854640191774,0.22705419144655636,0.9999766180588314,0.0013687039886747243,-0.0050969901572983645,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,3.81,48.26789340891404,58.53980931316438,58.53334328650542,58.538440538787,10.271915904250342,10.26544987759138,10.27054712987296,0.22705419144655636,0.9999766180588314,0.0013687743773829197,-0.005097252281579756,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,5.627118644067797,4.0,48.270211199275586,58.54281997307435,58.536353613872336,58.541451128301894,10.272608773798765,10.26614241459675,10.271239929026308,0.22705419144655636,0.9999766180588314,0.001368844772457578,-0.005097514429557748,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,0.2,75.88654558073985,101.71633542700854,94.42110677669908,97.60907092619651,25.829789846268696,18.534561195959228,21.72252534545666,0.371757838569949,0.9596204042981926,4.107264500812036,-3.1879641494974322,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,0.39,75.88706648740957,101.71989748142038,94.42441335590834,97.61248914629132,25.832830994010806,18.537346868498773,21.725422658881755,0.371757838569949,0.9596204042981926,4.107408335129051,-3.1880757903829817,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,0.5800000000000001,75.88758738947415,101.72345980128574,94.42772018153244,97.61590762112077,25.835872411811593,18.540132792058287,21.72832023164662,0.371757838569949,0.9596204042981926,4.107552180164973,-3.188187439588333,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,0.77,75.88810828669197,101.7270217410295,94.43102665429775,97.61932573117777,25.83891345433753,18.54291836760578,21.731217444485793,0.371757838569949,0.9596204042981926,4.107696009851736,-3.188299076880014,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,0.96,75.88862917944205,101.73058387038763,94.43433330307808,97.62274402319258,25.841954690945585,18.54570412363603,21.734114843750532,0.371757838569949,0.9596204042981926,4.107839847195052,-3.188410720114504,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,1.15,75.88915006749276,101.73414526849275,94.4376392730518,97.62616161348207,25.84499520099999,18.548489205559036,21.737011545989304,0.371757838569949,0.9596204042981926,4.107983655010685,-3.188522340430268,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,1.34,75.88967095098562,101.7377066662021,94.44094524265812,97.62957920339178,25.848035715216483,18.5512742916725,21.739908252406167,0.371757838569949,0.9596204042981926,4.108127462810316,-3.188633960733668,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,1.53,75.89019182979206,101.74126832919266,94.44425145851932,97.63299704787077,25.851076499400605,18.55405962872726,21.742805218078715,0.371757838569949,0.9596204042981926,4.1082712813218905,-3.1887455893514556,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,1.72,75.89071270405644,101.7448302576007,94.44755792076197,97.63641514704976,25.854117553544256,18.556845216705526,21.74570244299332,0.371757838569949,0.9596204042981926,4.108415110550936,-3.1888572262877943,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,1.91,75.89123357370548,101.748392451383,94.45086462934582,97.63983350088732,25.85715887767752,18.559631055640338,21.748599927181843,0.371757838569949,0.9596204042981926,4.108558950495677,-3.1889688715415048,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,2.1,75.89175443865331,101.7519534869039,94.45417026274036,97.64325074323362,25.860199048250593,18.562415824087054,21.751496304580314,0.371757838569949,0.9596204042981926,4.108702743670278,-3.18908048049326,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,2.29,75.8922752990492,101.75551350636331,94.45747495294664,97.64666701054658,25.86323820731411,18.565199653897437,21.754391711497377,0.371757838569949,0.9596204042981926,4.108846495816735,-3.1891920575999393,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,2.4800000000000004,75.89279615477501,101.75907379087592,94.46077988919612,97.65008353220996,25.866277636100904,18.567983734421105,21.75728737743495,0.371757838569949,0.9596204042981926,4.108990258665955,-3.1893036430138437,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,2.6700000000000004,75.89331700591609,101.76263434051133,94.46408507155348,97.65350030829062,25.869317334595237,18.570768065637395,21.76018330237453,0.371757838569949,0.9596204042981926,4.109134032220709,-3.1894152367371333,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,2.8600000000000003,75.89383785243241,101.76619515528594,94.46739050003394,97.65691733880426,25.87235730285353,18.57355264760153,21.76307948637185,0.371757838569949,0.9596204042981926,4.109277816481679,-3.1895268387703197,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,3.0500000000000003,75.89435869431642,101.76975623522804,94.47069617466369,97.66033462377803,25.87539754091162,18.576337480347263,21.765975929461604,0.371757838569949,0.9596204042981926,4.109421611450017,-3.189638449114341,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,3.24,75.8948795315888,101.77331758038372,94.47400209548556,97.66375216325619,25.87843804879492,18.57912256389676,21.768872631667392,0.371757838569949,0.9596204042981926,4.109565417127527,-3.189750067770632,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,3.43,75.8954003642339,101.7768791907654,94.4773082625111,97.66716995725061,25.881478826531506,18.58190789827721,21.771769593016714,0.371757838569949,0.9596204042981926,4.109709233514792,-3.1898616947395055,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,3.62,75.89592119227078,101.78044106643736,94.48061467579991,97.67058800582298,25.884519874166585,18.584693483529136,21.7746668135522,0.371757838569949,0.9596204042981926,4.109853060614384,-3.189973330023065,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,3.81,75.89644201566321,101.78400320736998,94.48392133532458,97.67400630894493,25.887561191706766,18.58747931966137,21.777564293281714,0.371757838569949,0.9596204042981926,4.109996898425052,-3.190084973620344,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.169491525423728,4.0,75.89696283445247,101.78756561364445,94.4872282411604,97.6774248666943,25.89060277919198,18.59026540670793,21.78046203224183,0.371757838569949,0.9596204042981926,4.110140746950151,-3.1901966255339005,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,0.2,47.19141164055394,78.47601793108856,52.00038563349824,66.14793709510211,31.284606290534626,4.808973992944303,18.95652545454817,0.5500899216845763,0.8429063915193556,12.328080835986455,-14.147551461603868,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,0.39,47.19153369844375,78.47622944196618,52.00052578647098,66.14811537897273,31.284695743522434,4.808992088027232,18.956581680528984,0.5500899216845763,0.8429063915193556,12.32811406299345,-14.147589592501753,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,0.5800000000000001,47.19165575586128,78.47644095403476,52.00066594023287,66.14829366384721,31.28478519817348,4.809010184371594,18.956637907985936,0.5500899216845763,0.8429063915193556,12.328147290187545,-14.147627723614342,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,0.77,47.1917778127194,78.47665246303025,52.00080609195847,66.14847194613138,31.284874650310847,4.809028279239065,18.95669413341198,0.5500899216845763,0.8429063915193556,12.328180516898868,-14.147665854172914,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,0.96,47.19189986898862,78.47686397247853,52.00094624398409,66.1486502287972,31.284964103489905,4.809046374995468,18.956750359808574,0.5500899216845763,0.8429063915193556,12.328213743681331,-14.147703984813106,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,1.15,47.19202192458663,78.47707547646753,52.001086392392246,66.14882850686138,31.2850535518809,4.809064467805612,18.956806582274744,0.5500899216845763,0.8429063915193556,12.328246969606155,-14.147742114469132,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,1.34,47.192143979461505,78.47728697966835,52.00122654027812,66.14900678426116,31.285143000206844,4.809082560816613,18.956862804799655,0.5500899216845763,0.8429063915193556,12.328280195407189,-14.147780243983043,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,1.53,47.19226603384187,78.47749848386297,52.00136668882252,66.14918506249863,31.285232450021105,4.809100654980654,18.956919028656763,0.5500899216845763,0.8429063915193556,12.328313421364342,-14.14781837367611,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,1.72,47.192388087536685,78.4777099890408,52.00150683801843,66.14936334156488,31.28532190150412,4.809118750481744,18.956975254028194,0.5500899216845763,0.8429063915193556,12.328346647475925,-14.14785650354645,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,1.91,47.19251014056074,78.47792149517807,52.001646987850066,66.14954162143981,31.285411354617324,4.809136847289324,18.957031480879067,0.5500899216845763,0.8429063915193556,12.328379873738257,-14.147894633589743,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,2.1,47.192632192973605,78.47813299305346,52.001787132207184,66.14971989435078,31.28550080007986,4.809154939233579,18.957087701377176,0.5500899216845763,0.8429063915193556,12.328413098702683,-14.147932762143597,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,2.29,47.19275424480137,78.47834448371623,52.00192727178501,66.14989816118218,31.285590238914857,4.809173026983636,18.957143916380808,0.5500899216845763,0.8429063915193556,12.328446322534049,-14.147970889397172,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,2.4800000000000004,47.192876295976646,78.47855597529635,52.00206741197068,66.15007642878682,31.2856796793197,4.809191115994032,18.957200132810172,0.5500899216845763,0.8429063915193556,12.328479546509527,-14.14800901681614,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,2.6700000000000004,47.19299834651119,78.4787674678638,52.00220755281059,66.15025469722369,31.285769121352615,4.8092092062994,18.9572563507125,0.5500899216845763,0.8429063915193556,12.328512770640117,-14.148047144413098,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,2.8600000000000003,47.19312039642925,78.47897896143671,52.00234769431676,66.15043296650805,31.28585856500746,4.80922729788751,18.9573125700788,0.5500899216845763,0.8429063915193556,12.32854599492866,-14.148085272191288,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,3.0500000000000003,47.19324244571873,78.47919045597585,52.002487836463175,66.15061123660686,31.285948010257123,4.809245390744444,18.957368790888133,0.5500899216845763,0.8429063915193556,12.32857921936899,-14.148123400143689,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,3.24,47.19336449438947,78.47940195151779,52.00262797927407,66.15078950755094,31.286037457128316,4.809263484884596,18.95742501316147,0.5500899216845763,0.8429063915193556,12.328612443966847,-14.148161528276873,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,3.43,47.19348654238608,78.47961344801698,52.00276812271925,66.1509677793019,31.286126905630894,4.80928158033317,18.95748123691581,0.5500899216845763,0.8429063915193556,12.328645668715083,-14.14819965658264,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,3.62,47.19360858977154,78.47982494551316,52.00290826682509,66.1511460518932,31.286216355741615,4.809299677053545,18.957537462121664,0.5500899216845763,0.8429063915193556,12.328678893619951,-14.148237785068119,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,3.81,47.19373063654577,78.4800364439836,52.00304841157648,66.15132432530572,31.28630580743782,4.809317775030706,18.95759368875995,0.5500899216845763,0.8429063915193556,12.32871211867787,-14.148275913729243,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.4406779661016955,4.0,47.19385268269482,78.48024794347046,52.00318855700139,66.15150259957502,31.28639526077564,4.809335874306569,18.957649916880207,0.5500899216845763,0.8429063915193556,12.328745343895434,-14.148314042573638,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.711864406779661,0.2,21.790715479580715,29.2526486083096,22.60381288572919,17.28969135472655,7.461933128728884,0.8130974061484757,4.501024124854165,0.529326529628925,0.5910470394060381,2.9609090038747183,-3.6879267187056897,1.0,0.0
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,D60_hotspot,6.711864406779661,0.39,21.790736178146503,29.25269744966551,22.60385062593128,17.289720222265363,7.461961271519009,0.8131144477847769,4.50101595588114,0.529326529628925,0.5910470394060381,2.9609453156378684,-3.6879015080963633,1.0,0.0
